title,pdf,arxiv,keywords,conference_day
RMIR: A Benchmark Dataset for Reasoning-Intensive Multimodal Image Retrieval,https://openaccess.thecvf.com/content/CVPR2026/papers/Li_RMIR_A_Benchmark_Dataset_for_Reasoning-Intensive_Multimodal_Image_Retrieval_CVPR_2026_paper.pdf,,multimodal image retrieval; reasoning-intensive queries; object affordances; temporal relationships; causal reasoning; visual understanding; logical inference; generative embedding models; multimodal retrieval systems; benchmark dataset,2026-06-05
MeshWeaver: Sparse-Voxel-Guided Surface Weaving for Autoregressive Mesh Generation,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_MeshWeaver_Sparse-Voxel-Guided_Surface_Weaving_for_Autoregressive_Mesh_Generation_CVPR_2026_paper.pdf,,3D mesh generation; autoregressive generation; sparse-voxel encoder; surface weaving; vertex prediction; cross-attention; geometric fidelity; coarse-to-fine prediction; tokenization efficiency; geometry-aware guidance,2026-06-05
ReMoT: Reinforcement Learning with Motion Contrast Triplets,https://openaccess.thecvf.com/content/CVPR2026/papers/Wan_ReMoT_Reinforcement_Learning_with_Motion_Contrast_Triplets_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.00461,Vision-Language Models; spatio-temporal consistency; motion contrast triplets; ReMoT-16K; video meta-annotations; Group Relative Policy Optimization; contrastive reasoning; Supervised Fine-Tuning; fine-grained motion attributes; spatio-temporal reasoning,2026-06-05
LLMind: Bio-inspired Training-free Adaptive Visual Representations for Vision-Language Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Debnath_LLMind_Bio-inspired_Training-free_Adaptive_Visual_Representations_for_Vision-Language_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.14882,Vision-Language Models; bio-inspired visual representations; training-free adaptive representations; foveated encoding; cortical magnification; Bio-inspired Adaptive Sampling Strategy; non-uniform sampling; closed-loop semantic feedback; test-time adaptation; visual question answering,2026-06-05
TextOVSR: Text-Guided Real-World Opera Video Super-Resolution,https://openaccess.thecvf.com/content/CVPR2026/papers/Chang_TextOVSR_Text-Guided_Real-World_Opera_Video_Super-Resolution_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.15153,Text-guided video super-resolution; real-world video super-resolution; opera video restoration; degradation-descriptive text prompts; content-descriptive text prompts; Text-Enhanced Discriminator; Degradation-Robust Feature Fusion; cross-modal feature fusion; texture reconstruction; OperaLQ benchmark,2026-06-05
Garments2Look: A Multi-Reference Dataset for High-Fidelity Outfit-Level Virtual Try-On with Clothing and Accessories,https://openaccess.thecvf.com/content/CVPR2026/papers/Hu_Garments2Look_A_Multi-Reference_Dataset_for_High-Fidelity_Outfit-Level_Virtual_Try-On_with_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.14153,outfit-level virtual try-on; multi-reference dataset; Garments2Look; full-outfit visualization; many-garments-to-one-look pairs; fine-grained clothing categories; clothing accessories; garment layering; try-on textual annotations; VTON baselines,2026-06-05
Adaptive Capacity Autoregressive Visual Tracking,https://openaccess.thecvf.com/content/CVPR2026/papers/Lin_Adaptive_Capacity_Autoregressive_Visual_Tracking_CVPR_2026_paper.pdf,,autoregressive visual tracking; adaptive capacity inference; temporal difficulty estimation; diffusion-based trajectory prediction; dynamic efficiency; accuracy–speed trade-off; object state prediction; sequence modeling; LaSOT benchmark; inference cost modulation,2026-06-05
Stable Mean Flow: Lyapunov-Inspired One-Step Flow Matching,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Stable_Mean_Flow_Lyapunov-Inspired_One-Step_Flow_Matching_CVPR_2026_paper.pdf,,flow matching; one-step generation; Lyapunov stability; generative models; diffusion models; Fréchet Inception Distance; trajectory uniqueness; stability regularization; image generation; neural ODEs,2026-06-05
Incentivizing Generative Zero-Shot Learning via Outcome-Reward Reinforcement Learning with Visual Cues,https://openaccess.thecvf.com/content/CVPR2026/papers/Hou_Incentivizing_Generative_Zero-Shot_Learning_via_Outcome-Reward_Reinforcement_Learning_with_Visual_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.21138,generative zero-shot learning; outcome-reward reinforcement learning; visual cues; semantic prototypes; synthesized visual features; unseen class data distribution; task-relevant feature synthesis; class-wise visual prototypes; cold-start strategy; ZSL benchmarks,2026-06-05
3D-Fixer: Coarse-to-Fine In-place Completion for 3D Scenes from a Single Image,https://openaccess.thecvf.com/content/CVPR2026/papers/Yin_3D-Fixer_Coarse-to-Fine_In-place_Completion_for_3D_Scenes_from_a_Single_CVPR_2026_paper.pdf,https://arxiv.org/abs/2604.04406,3D scene generation; single-image 3D reconstruction; in-place completion; 3D object generative priors; partially visible point cloud; fragmented geometry; coarse-to-fine generation; Occlusion-Robust Feature Alignment; 6DoF pose alignment; ARSG-110K,2026-06-05
Breaking the Illusion: When Positive Meets Negative in Multimodal Decoding,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_Breaking_the_Illusion_When_Positive_Meets_Negative_in_Multimodal_Decoding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2605.06679,Vision-Language Models; object hallucination; Positive-and-Negative Decoding; training-free inference; multimodal decoding; visual fidelity; attention imbalance; visual evidence amplification; counterfactual negative path; prior-dominant generation,2026-06-05
CrowdGaussian: Reconstructing High-Fidelity 3D Gaussians for Human Crowd from a Single Image,https://openaccess.thecvf.com/content/CVPR2026/papers/Song_CrowdGaussian_Reconstructing_High-Fidelity_3D_Gaussians_for_Human_Crowd_from_a_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.17779,single-view 3D human reconstruction; human crowd reconstruction; multi-person 3D Gaussian Splatting; 3DGS representations; occlusion handling; self-supervised adaptation; pretrained large human model; Self-Calibrated Learning; single-step diffusion models; identity-preserving refinement,2026-06-05
EffectErase: Joint Video Object Removal and Insertion for High-Quality Effect Erasing,https://openaccess.thecvf.com/content/CVPR2026/papers/Fu_EffectErase_Joint_Video_Object_Removal_and_Insertion_for_High-Quality_Effect_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.19224,video object removal; effect erasing; video inpainting; diffusion-based methods; VOR dataset; paired video dataset; object masks; video object insertion; reciprocal learning; insertion-removal consistency,2026-06-05
SOUPLE: Enhancing Audio-Visual Localization and Segmentation with Learnable Prompt Contexts,https://openaccess.thecvf.com/content/CVPR2026/papers/Nguyen_SOUPLE_Enhancing_Audio-Visual_Localization_and_Segmentation_with_Learnable_Prompt_Contexts_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.22732,audio-visual localization; audio-visual segmentation; Sound-aware Prompt Learning; SOUPLE; learnable context tokens; CLIP; audio-embedded token; mask decoder; semantic correspondence; VGGSound,2026-06-05
ReDirector: Creating Any-Length Video Retakes with Rotary Camera Encoding,https://openaccess.thecvf.com/content/CVPR2026/papers/Park_ReDirector_Creating_Any-Length_Video_Retakes_with_Rotary_Camera_Encoding_CVPR_2026_paper.pdf,https://arxiv.org/abs/2511.19827,camera-controlled video retake generation; variable-length videos; Rotary Camera Encoding; RoPE phase shift; spatiotemporal alignment; multi-view relationships; out-of-distribution camera trajectories; dynamic object localization; static background preservation; geometric consistency,2026-06-05
Heuristic-inspired Reasoning Priors Facilitate Data-Efficient Referring Object Detection,https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_Heuristic-inspired_Reasoning_Priors_Facilitate_Data-Efficient_Referring_Object_Detection_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.24166,referring object detection; data-efficient referring object detection; low-data settings; few-shot learning; grounding detectors; heuristic-inspired reasoning priors; spatial and semantic reasoning; DETR-style pipeline; proposal ranking; vision-language understanding,2026-06-05
SoC: Semantic Orthogonal Calibration for Test-Time Prompt Tuning,https://openaccess.thecvf.com/content/CVPR2026/papers/Fillioux_SoC_Semantic_Orthogonal_Calibration_for_Test-Time_Prompt_Tuning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2601.08617,vision-language models; test-time prompt tuning; uncertainty calibration; Semantic Orthogonal Calibration; text prompt embeddings; orthogonality constraints; semantic proximity; Huber-based regularizer; prototype separation; overconfidence,2026-06-05
Learning a Unified Latent Action Space from Videos with Action-centric Cycle Consistency,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Learning_a_Unified_Latent_Action_Space_from_Videos_with_Action-centric_CVPR_2026_paper.pdf,,video action learning; latent action space; cycle consistency; robot learning; action tokenizer; policy training; frame reconstruction; transition dynamics; knowledge transfer; cross-embodiment alignment,2026-06-05
Language-Free Generative Editing from One Visual Example,https://openaccess.thecvf.com/content/CVPR2026/papers/Elezabi_Language-Free_Generative_Editing_from_One_Visual_Example_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.25441,text-guided diffusion models; image editing; language-free image editing; Visual Diffusion Conditioning; visual examples; condition-steering mechanism; training-free framework; DDIM inversion; inversion-correction; visual change modeling,2026-06-05
EmoTaG: Emotion-Aware Talking Head Synthesis on Gaussian Splatting with Few-Shot Personalization,https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_EmoTaG_Emotion-Aware_Talking_Head_Synthesis_on_Gaussian_Splatting_with_Few-Shot_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.21332,3D talking head synthesis; 3D Gaussian Splatting; few-shot personalization; emotion-aware motion modeling; FLAME parameter space; Gated Residual Motion Network; emotional prosody; audio-driven facial animation; lip synchronization; motion stability,2026-06-05
"Plant Taxonomy Meets Plant Counting: A Fine-Grained, Taxonomic Dataset for Counting Hundreds of Plant Species",https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_Plant_Taxonomy_Meets_Plant_Counting_A_Fine-Grained_Taxonomic_Dataset_for_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.21229,plant counting; plant taxonomy; TPC-268; fine-grained class-agnostic counting; instance-level point annotations; Linnaean labels; organ categories; hierarchical reasoning; species-aware evaluation; scale-aware data splits,2026-06-05
Heterogeneous Decentralized Diffusion Models,https://openaccess.thecvf.com/content/CVPR2026/papers/Jiang_Heterogeneous_Decentralized_Diffusion_Models_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.06741,Decentralized Diffusion Models; heterogeneous training objectives; DDPM; Flow Matching; velocity space conversion; pretrained checkpoint conversion; PixArt-alpha; AdaLN-Single architecture; LAION-Aesthetics; decentralized generative model training,2026-06-05
Goal-Driven Reward by Video Diffusion Models for Reinforcement Learning,https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_Goal-Driven_Reward_by_Video_Diffusion_Models_for_Reinforcement_Learning_CVPR_2026_paper.pdf,https://arxiv.org/abs/2512.00961,video diffusion models; reinforcement learning; goal-driven reward signals; pretrained video diffusion models; video-level rewards; frame-level goals; CLIP goal state selection; forward-backward representation; Meta-World; Distracting Control Suite,2026-06-05
Enhancing Hands in 3D Whole-Body Pose Estimation with Conditional Hands Modulator,https://openaccess.thecvf.com/content/CVPR2026/papers/Moon_Enhancing_Hands_in_3D_Whole-Body_Pose_Estimation_with_Conditional_Hands_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.14726,3D whole-body pose estimation; hand pose estimation; Conditional Hands Modulator; Hand4Whole++; wrist orientation prediction; finger articulation; hand shape estimation; differentiable rigid alignment; full-body mesh alignment; upper-body kinematic structure,2026-06-05
GeniNav: Generative Model Driven Image-Goal Navigation via Imagination-Guided Consistency Flow Matching,https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_GeniNav_Generative_Model_Driven_Image-Goal_Navigation_via_Imagination-Guided_Consistency_Flow_CVPR_2026_paper.pdf,,Image-goal navigation; generative models; vision language models; flow matching; trajectory evaluation; semantic guidance; motion generation; map-free navigation; diffusion policy; closed-loop simulation,2026-06-05
"CineSRD: Leveraging Visual, Acoustic, and Linguistic Cues for Open-World Visual Media Speaker Diarization",https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_CineSRD_Leveraging_Visual_Acoustic_and_Linguistic_Cues_for_Open-World_Visual_CVPR_2026_paper.pdf,https://arxiv.org/abs/2603.16966,open-world speaker diarization; visual media speaker diarization; Cinematic Speaker Registration & Diarization; multimodal speaker annotation; visual anchor clustering; audio language model; speaker turn detection; cross-modal asynchrony; off-screen speaker registration; audiovisual programs,2026-06-05
Learning Personalized Photographic Style from Pairwise User Preferences,https://openaccess.thecvf.com/content/CVPR2026/papers/Kim_Learning_Personalized_Photographic_Style_from_Pairwise_User_Preferences_CVPR_2026_paper.pdf,,photographic style learning; personalized image enhancement; pairwise preference learning; color and tonal aesthetics; style transfer; image retouching; user preference modeling; comparative judgments; aesthetic preference inference; generative image editing,2026-06-05
